3278,SB 65 BJ,Scania K270UB,YS2K4X20001859862,Volgren 'CR228L',VG2586,Jun-08,B45FW,Admet,Aldgate
3310,WNI 510,Scania L94UB 14.5m,YS2L6X20001838184,Volgren 'CR224L',VG1419,2001,B56DW,Transitplus,Aldgate
3311,WNO 173,Scania L94UB 14.5m,YS2L6X20001838433,Volgren 'CR224L',VG1421,2001,B56DW,Special,Aldgate
3312,WVS 509,Scania L94UB 14.5m,YS2L6X20001843365,Volgren 'CR224L',VG1705,Feb-03,B56DW,Admet,Aldgate
3313,XAO 630,Scania L94UB 14.5m,YS2L6X20001846816,Volgren 'CR224L',VG1828,Apr-04,B56DW,Admet,Aldgate
3314,XGD 021,Scania L94UB 14.5m,YS2L6X20001849744,Volgren 'CR228L',VG1998,2005,B56DW,Admet,Aldgate
3315,XIJ 837,Scania L94UB 14.5m,YS2L6X20001853085,Volgren 'CR228L',VG2115,2006,B56DW,Admet,Aldgate
3316,XNG 370,Scania L94UB 14.5m,YS2L6X20001856337,Volgren 'CR228L',VG2332,2007,B56DW,Admet,Aldgate
3331,XES 941,Scania L94UA,YS2L6X20001848816,Volgren 'CR228L',VG1934,2005,AB71FR,Admet,Aldgate
3350,WSM 033,Scania L94UB 14.5m,YS4L6X20001841799,Volgren 'CR224L',VG1604,2002,B56DW,Admet,Aldgate
3351,WSR 503,Scania L94UB 14.5m,YS4L6X20001842019,Volgren 'CR224L',VG1609,2002,B56DW,Admet,Aldgate
3352,WSR 504,Scania L94UB 14.5m,YS4L6X20001842016,Volgren 'CR224L',VG1606,2002,B56DW,Admet,Aldgate
3353,WSR 513,Scania L94UB 14.5m,YS4L6X20001841796,Volgren 'CR224L',VG1605,2002,B56DW,Admet,Aldgate
3354,WTX 790,Scania L94UB 14.5m,YS2L6X20001842848,Volgren 'CR224L',VG1649,2002,B56DW,Admet,Aldgate
3355,WTX 791,Scania L94UB 14.5m,YS4L6X20001842989,Volgren 'CR224L',VG1652,2002,B56DW,Admet,Aldgate
3356,WTZ 792,Scania L94UB 14.5m,YS4L6X20001842992,Volgren 'CR224L',VG1666,2002,B56DW,Admet,Aldgate
3357,WTZ 296,Scania L94UB 14.5m,YS4L6X20001843131,Volgren 'CR224L',VG1688,2002,B56DW,Admet,Aldgate
3358,WTZ 295,Scania L94UB 14.5m,YS4L6X20001843128,Volgren 'CR224L',VG1687,2002,B56DW,Admet,Aldgate
3359,WTZ 294,Scania L94UB 14.5m,YS4L6X20001843122,Volgren 'CR224L',VG1686,2002,B56DW,Admet,Aldgate
3370,SB 49 GB,Scania K360UA,YS2K6X20001878736,Custom 'CB80',945034,Sep-12,AB63TW,Admet v2,Aldgate
3371,SB 37 FS,Scania K360UA,YS2K6X20001877363,Custom 'CB80',945027,May-12,AB63TW,Admet v2,Aldgate
